Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
MYS,1996-01-01,1996-12-31,131,'458,Malaysia,571,'01316,"Mangoes, guavas and mangosteens",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,31.520000,I
MYS,1997-01-01,1997-12-31,131,'458,Malaysia,571,'01316,"Mangoes, guavas and mangosteens",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,49.590000,I
MYS,1998-01-01,1998-12-31,131,'458,Malaysia,571,'01316,"Mangoes, guavas and mangosteens",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,56.550000,I
MYS,1999-01-01,1999-12-31,131,'458,Malaysia,571,'01316,"Mangoes, guavas and mangosteens",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,45.880000,I
MYS,2000-01-01,2000-12-31,131,'458,Malaysia,571,'01316,"Mangoes, guavas and mangosteens",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,50.510000,I
MYS,2001-01-01,2001-12-31,131,'458,Malaysia,571,'01316,"Mangoes, guavas and mangosteens",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,41.710000,I
MYS,2002-01-01,2002-12-31,131,'458,Malaysia,571,'01316,"Mangoes, guavas and mangosteens",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,33.360000,I
MYS,2003-01-01,2003-12-31,131,'458,Malaysia,571,'01316,"Mangoes, guavas and mangosteens",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,44.490000,I
MYS,2004-01-01,2004-12-31,131,'458,Malaysia,571,'01316,"Mangoes, guavas and mangosteens",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,30.270000,I
MYS,2005-01-01,2005-12-31,131,'458,Malaysia,571,'01316,"Mangoes, guavas and mangosteens",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,34.870000,I
MYS,2006-01-01,2006-12-31,131,'458,Malaysia,571,'01316,"Mangoes, guavas and mangosteens",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,27.380000,I
MYS,2007-01-01,2007-12-31,131,'458,Malaysia,571,'01316,"Mangoes, guavas and mangosteens",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,51.170000,I
MYS,2008-01-01,2008-12-31,131,'458,Malaysia,571,'01316,"Mangoes, guavas and mangosteens",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,116.420000,I
MYS,2009-01-01,2009-12-31,131,'458,Malaysia,571,'01316,"Mangoes, guavas and mangosteens",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,120.260000,I
MYS,2010-01-01,2010-12-31,131,'458,Malaysia,571,'01316,"Mangoes, guavas and mangosteens",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,110.020000,I
MYS,2011-01-01,2011-12-31,131,'458,Malaysia,571,'01316,"Mangoes, guavas and mangosteens",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,70.360000,I
MYS,2012-01-01,2012-12-31,131,'458,Malaysia,571,'01316,"Mangoes, guavas and mangosteens",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,66.520000,I
MYS,2013-01-01,2013-12-31,131,'458,Malaysia,571,'01316,"Mangoes, guavas and mangosteens",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,72.920000,I
MYS,2014-01-01,2014-12-31,131,'458,Malaysia,571,'01316,"Mangoes, guavas and mangosteens",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,63.330000,I
MYS,2015-01-01,2015-12-31,131,'458,Malaysia,571,'01316,"Mangoes, guavas and mangosteens",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,102.350000,I
MYS,2016-01-01,2016-12-31,131,'458,Malaysia,571,'01316,"Mangoes, guavas and mangosteens",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,134.330000,I
MYS,2017-01-01,2017-12-31,131,'458,Malaysia,571,'01316,"Mangoes, guavas and mangosteens",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,105.540000,I
MYS,2018-01-01,2018-12-31,131,'458,Malaysia,571,'01316,"Mangoes, guavas and mangosteens",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,153.520000,I
MYS,2019-01-01,2019-12-31,131,'458,Malaysia,571,'01316,"Mangoes, guavas and mangosteens",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,69.080000,I
MYS,2020-01-01,2020-12-31,131,'458,Malaysia,571,'01316,"Mangoes, guavas and mangosteens",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,47.330000,I
MYS,2021-01-01,2021-12-31,131,'458,Malaysia,571,'01316,"Mangoes, guavas and mangosteens",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,43.500000,I
MYS,2022-01-01,2022-12-31,131,'458,Malaysia,571,'01316,"Mangoes, guavas and mangosteens",5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,71.640000,I
MYS,1993-01-01,1993-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,9480.000000,A
MYS,1994-01-01,1994-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,9040.000000,A
MYS,1995-01-01,1995-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,8870.000000,A
MYS,1996-01-01,1996-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,10540.000000,A
MYS,1997-01-01,1997-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,10366.000000,A
MYS,1998-01-01,1998-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,11185.000000,A
MYS,1999-01-01,1999-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,11780.000000,A
MYS,2000-01-01,2000-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,12053.000000,A
MYS,2001-01-01,2001-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,7410.000000,A
MYS,2002-01-01,2002-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,6650.000000,A
MYS,2003-01-01,2003-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,6860.000000,A
MYS,2004-01-01,2004-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,6640.000000,A
MYS,2005-01-01,2005-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,6830.000000,A
MYS,2006-01-01,2006-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,7670.000000,A
MYS,2007-01-01,2007-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,7850.000000,A
MYS,2008-01-01,2008-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,9800.000000,A
MYS,2009-01-01,2009-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,10250.000000,A
MYS,2010-01-01,2010-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,10250.000000,A
MYS,2011-01-01,2011-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,13000.000000,A
MYS,2012-01-01,2012-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,12400.000000,A
MYS,2013-01-01,2013-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,12000.000000,A
MYS,2014-01-01,2014-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,11760.000000,A
MYS,2015-01-01,2015-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,12060.000000,A
MYS,2016-01-01,2016-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,13900.000000,A
MYS,2017-01-01,2017-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,17750.000000,A
MYS,2018-01-01,2018-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,LCU,28000.000000,A
MYS,2019-01-01,2019-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,34031.800000,A
MYS,1993-01-01,1993-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,9480.000000,A
MYS,1994-01-01,1994-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,9040.000000,A
MYS,1995-01-01,1995-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,8870.000000,A
MYS,1996-01-01,1996-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,10540.000000,A
MYS,1997-01-01,1997-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,10366.000000,A
MYS,1998-01-01,1998-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,11185.000000,A
MYS,1999-01-01,1999-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,11780.000000,A
MYS,2000-01-01,2000-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,12053.000000,A
MYS,2001-01-01,2001-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,7410.000000,A
MYS,2002-01-01,2002-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,6650.000000,A
MYS,2003-01-01,2003-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,6860.000000,A
MYS,2004-01-01,2004-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,6640.000000,A
MYS,2005-01-01,2005-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,6830.000000,A
MYS,2006-01-01,2006-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,7670.000000,A
MYS,2007-01-01,2007-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,7850.000000,A
MYS,2008-01-01,2008-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,9800.000000,A
MYS,2009-01-01,2009-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,10250.000000,A
MYS,2010-01-01,2010-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,10250.000000,A
MYS,2011-01-01,2011-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,13000.000000,A
MYS,2012-01-01,2012-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,12400.000000,A
MYS,2013-01-01,2013-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,12000.000000,A
MYS,2014-01-01,2014-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,11760.000000,A
MYS,2015-01-01,2015-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,12060.000000,A
MYS,2016-01-01,2016-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,13900.000000,A
MYS,2017-01-01,2017-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,17750.000000,A
MYS,2018-01-01,2018-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,28000.000000,A
MYS,2019-01-01,2019-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,34031.800000,A
MYS,1993-01-01,1993-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,3682.800000,A
MYS,1994-01-01,1994-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,3444.700000,A
MYS,1995-01-01,1995-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,3541.800000,A
MYS,1996-01-01,1996-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,4189.400000,A
MYS,1997-01-01,1997-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,3684.800000,A
MYS,1998-01-01,1998-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,2850.100000,A
MYS,1999-01-01,1999-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,3100.000000,A
MYS,2000-01-01,2000-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,3171.800000,A
MYS,2001-01-01,2001-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,1950.000000,A
MYS,2002-01-01,2002-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,1750.000000,A
MYS,2003-01-01,2003-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,1805.300000,A
MYS,2004-01-01,2004-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,1747.400000,A
MYS,2005-01-01,2005-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,1803.500000,A
MYS,2006-01-01,2006-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,2090.900000,A
MYS,2007-01-01,2007-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,2283.600000,A
MYS,2008-01-01,2008-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,2937.800000,A
MYS,2009-01-01,2009-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,2908.200000,A
MYS,2010-01-01,2010-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,3182.200000,A
MYS,2011-01-01,2011-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,4248.400000,A
MYS,2012-01-01,2012-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,4014.500000,A
MYS,2013-01-01,2013-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,3808.400000,A
MYS,2014-01-01,2014-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,3593.200000,A
MYS,2015-01-01,2015-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,3088.000000,A
MYS,2016-01-01,2016-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,3350.800000,A
MYS,2017-01-01,2017-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,4127.500000,A
MYS,2018-01-01,2018-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,USD,6939.100000,A
MYS,2019-01-01,2019-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,8215.300000,A
MYS,1991-01-01,1991-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,73.380000,I
MYS,1992-01-01,1992-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,75.030000,I
MYS,1993-01-01,1993-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,75.400000,I
MYS,1994-01-01,1994-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,71.900000,I
MYS,1995-01-01,1995-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,70.550000,I
MYS,1996-01-01,1996-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,83.830000,I
MYS,1997-01-01,1997-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,82.440000,I
MYS,1998-01-01,1998-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,88.960000,I
MYS,1999-01-01,1999-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,93.690000,I
MYS,2000-01-01,2000-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,95.860000,I
MYS,2001-01-01,2001-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,58.930000,I
MYS,2002-01-01,2002-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,52.890000,I
MYS,2003-01-01,2003-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,54.560000,I
MYS,2004-01-01,2004-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,52.810000,I
MYS,2005-01-01,2005-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,54.320000,I
MYS,2006-01-01,2006-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,61.000000,I
MYS,2007-01-01,2007-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,62.430000,I
MYS,2008-01-01,2008-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,77.940000,I
MYS,2009-01-01,2009-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,81.520000,I
MYS,2010-01-01,2010-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,81.520000,I
MYS,2011-01-01,2011-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,103.390000,I
MYS,2012-01-01,2012-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,98.620000,I
MYS,2013-01-01,2013-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,95.440000,I
MYS,2014-01-01,2014-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,93.530000,I
MYS,2015-01-01,2015-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,95.920000,I
MYS,2016-01-01,2016-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,110.550000,I
MYS,2017-01-01,2017-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,141.170000,I
MYS,2018-01-01,2018-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,222.690000,I
MYS,2019-01-01,2019-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,270.670000,I
MYS,2020-01-01,2020-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,292.610000,I
MYS,2021-01-01,2021-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,306.790000,I
MYS,2022-01-01,2022-12-31,131,'458,Malaysia,947,'21112,"Meat of buffalo, fresh or chilled",5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,298.580000,I
MYS,1993-01-01,1993-12-31,131,'458,Malaysia,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,4310.000000,A
MYS,1994-01-01,1994-12-31,131,'458,Malaysia,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,4110.000000,A
MYS,1995-01-01,1995-12-31,131,'458,Malaysia,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,4030.000000,A
MYS,1996-01-01,1996-12-31,131,'458,Malaysia,973,'21112b,"Meat of buffalo, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,4250.000000,A
